#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
9067,06/01/2021 20:50:44,29.00,34.12,11.62,,,
9068,06/01/2021 20:55:44,29.11,34.47,11.87,,,
9069,06/01/2021 21:00:44,29.04,34.77,11.94,,,
9070,06/01/2021 21:05:44,29.01,33.89,11.53,,,
9071,06/01/2021 21:10:44,28.97,34.05,11.56,,,
9072,06/01/2021 21:15:44,29.02,34.20,11.68,,,
9073,06/01/2021 21:20:44,28.94,33.97,11.51,,,
9074,06/01/2021 21:25:44,28.91,33.98,11.48,,,
9075,06/01/2021 21:30:44,28.86,34.02,11.45,,,
9076,06/01/2021 21:35:44,28.78,33.78,11.28,,,
9077,06/01/2021 21:40:44,28.64,33.02,10.82,,,
9078,06/01/2021 21:45:44,28.75,30.77,9.85,,,
9079,06/01/2021 21:50:44,28.92,30.77,10.00,,,
9080,06/01/2021 21:55:44,28.78,32.22,10.57,,,
9081,06/01/2021 22:00:44,28.64,32.18,10.43,,,
9082,06/01/2021 22:05:44,28.50,32.27,10.35,,,
9083,06/01/2021 22:10:44,28.42,31.48,9.91,,,
9084,06/01/2021 22:15:44,28.40,32.35,10.30,,,
9085,06/01/2021 22:20:44,28.31,33.04,10.53,,,
9086,06/01/2021 22:25:44,28.24,31.98,9.98,,,
9087,06/01/2021 22:30:44,28.27,32.75,10.37,,,
9088,06/01/2021 22:35:44,28.16,32.35,10.09,,,
9089,06/01/2021 22:40:44,28.08,32.70,10.18,,,
9090,06/01/2021 22:45:44,27.95,32.26,9.86,,,
9091,06/01/2021 22:50:44,27.84,32.49,9.87,,,
9092,06/01/2021 22:55:44,27.75,31.90,9.52,,,
9093,06/01/2021 23:00:44,27.81,32.34,9.77,,,
9094,06/01/2021 23:05:44,27.78,32.35,9.75,,,
9095,06/01/2021 23:10:44,27.68,33.24,10.07,,,
9096,06/01/2021 23:15:44,27.46,34.13,10.28,,,
9097,06/01/2021 23:20:44,27.30,34.43,10.27,,,
9098,06/01/2021 23:25:44,27.31,35.03,10.54,,,
9099,06/01/2021 23:30:44,27.30,35.52,10.74,,,
9100,06/01/2021 23:35:44,27.21,35.39,10.60,,,
9101,06/01/2021 23:40:44,27.23,35.60,10.71,,,
9102,06/01/2021 23:45:44,27.24,35.83,10.81,,,
9103,06/01/2021 23:50:44,27.10,36.06,10.79,,,
9104,06/01/2021 23:55:44,26.98,37.07,11.10,,,
9105,06/02/2021 00:00:44,26.87,37.14,11.03,,,
9106,06/02/2021 00:05:44,26.77,37.69,11.16,,,
9107,06/02/2021 00:10:44,26.83,37.40,11.10,,,
9108,06/02/2021 00:15:44,26.85,37.08,10.99,,,
9109,06/02/2021 00:20:44,26.87,37.42,11.15,,,
9110,06/02/2021 00:25:44,26.73,37.39,11.01,,,
9111,06/02/2021 00:30:44,25.99,40.13,11.42,,,
9112,06/02/2021 00:35:44,25.21,42.75,11.67,,,
9113,06/02/2021 00:40:44,24.43,45.78,12.00,,,
9114,06/02/2021 00:45:44,23.96,47.17,12.03,,,
9115,06/02/2021 00:50:44,23.56,49.28,12.33,,,
9116,06/02/2021 00:55:44,23.20,49.94,12.20,,,
9117,06/02/2021 01:00:44,22.68,50.09,11.77,,,
9118,06/02/2021 01:05:44,22.26,50.20,11.42,,,
9119,06/02/2021 01:10:44,21.88,50.44,11.14,,,
9120,06/02/2021 01:15:44,21.48,51.72,11.15,,,
9121,06/02/2021 01:20:44,21.04,52.01,10.83,,,
9122,06/02/2021 01:25:44,20.69,52.77,10.72,,,
9123,06/02/2021 01:30:44,20.46,53.20,10.63,,,
9124,06/02/2021 01:35:44,20.26,53.55,10.54,,,
9125,06/02/2021 01:40:44,20.05,54.60,10.64,,,
9126,06/02/2021 01:45:44,19.85,55.32,10.65,,,
9127,06/02/2021 01:50:44,19.71,55.84,10.66,,,
9128,06/02/2021 01:55:44,19.61,56.17,10.66,,,
9129,06/02/2021 02:00:44,19.46,56.20,10.53,,,
9130,06/02/2021 02:05:44,19.28,56.87,10.54,,,
9131,06/02/2021 02:10:44,19.22,57.02,10.51,,,
9132,06/02/2021 02:15:44,19.13,57.24,10.49,,,
9133,06/02/2021 02:20:44,19.00,57.46,10.43,,,
9134,06/02/2021 02:25:44,18.98,57.19,10.34,,,
9135,06/02/2021 02:30:44,18.85,57.60,10.33,,,
9136,06/02/2021 02:35:44,18.74,58.06,10.34,,,
9137,06/02/2021 02:40:44,18.66,58.59,10.40,,,
9138,06/02/2021 02:45:44,18.55,58.79,10.35,,,
9139,06/02/2021 02:50:44,18.34,59.86,10.42,,,
9140,06/02/2021 02:55:44,18.04,60.53,10.30,,,
9141,06/02/2021 03:00:44,17.72,61.97,10.35,,,
9142,06/02/2021 03:05:44,17.43,62.84,10.29,,,
9143,06/02/2021 03:10:44,17.44,63.30,10.41,,,
9144,06/02/2021 03:15:44,17.43,64.05,10.57,,,
9145,06/02/2021 03:20:44,17.25,64.63,10.55,,,
9146,06/02/2021 03:25:44,17.13,65.69,10.67,,,
9147,06/02/2021 03:30:44,16.91,66.60,10.67,,,
9148,06/02/2021 03:35:44,16.77,66.88,10.60,,,
9149,06/02/2021 03:40:44,16.52,67.23,10.44,,,
9150,06/02/2021 03:45:44,16.58,67.89,10.64,,,
9151,06/02/2021 03:50:44,16.49,68.60,10.72,,,
9152,06/02/2021 03:55:44,16.37,68.64,10.61,,,
9153,06/02/2021 04:00:44,16.04,69.26,10.43,,,
9154,06/02/2021 04:05:44,16.13,69.65,10.60,,,
9155,06/02/2021 04:10:44,16.08,69.96,10.62,,,
9156,06/02/2021 04:15:44,15.84,70.85,10.57,,,
9157,06/02/2021 04:20:44,15.97,71.00,10.73,,,
9158,06/02/2021 04:25:44,15.92,71.29,10.75,,,
9159,06/02/2021 04:30:44,15.74,72.13,10.75,,,
9160,06/02/2021 04:35:44,15.83,71.32,10.66,,,
9161,06/02/2021 04:40:44,15.60,72.00,10.59,,,
9162,06/02/2021 04:45:44,15.58,72.09,10.59,,,
9163,06/02/2021 04:50:44,15.65,72.15,10.66,,,
9164,06/02/2021 04:55:44,15.61,71.91,10.58,,,
9165,06/02/2021 05:00:44,15.43,72.43,10.51,,,
9166,06/02/2021 05:05:44,15.32,72.91,10.51,,,
9167,06/02/2021 05:10:44,15.16,73.85,10.55,,,
9168,06/02/2021 05:15:44,15.15,73.75,10.52,,,
9169,06/02/2021 05:20:44,15.00,75.21,10.66,,,
9170,06/02/2021 05:25:44,14.78,75.22,10.45,,,
9171,06/02/2021 05:30:44,14.78,75.09,10.42,,,
9172,06/02/2021 05:35:44,14.78,74.77,10.36,,,
9173,06/02/2021 05:40:44,14.66,75.15,10.32,,,
9174,06/02/2021 05:45:44,14.64,74.84,10.24,,,
9175,06/02/2021 05:50:44,14.65,74.70,10.22,,,
9176,06/02/2021 05:55:44,14.59,74.93,10.21,,,
9177,06/02/2021 06:00:44,14.63,74.77,10.21,,,
9178,06/02/2021 06:05:44,14.54,75.24,10.22,,,
9179,06/02/2021 06:10:44,14.65,75.74,10.43,,,
9180,06/02/2021 06:15:44,14.73,75.69,10.50,,,
9181,06/02/2021 06:20:44,14.69,75.92,10.50,,,
9182,06/02/2021 06:25:44,14.69,76.76,10.67,,,
9183,06/02/2021 06:30:44,14.77,76.15,10.62,,,
9184,06/02/2021 06:35:44,14.96,76.00,10.78,,,
9185,06/02/2021 06:40:44,15.10,76.62,11.04,,,
9186,06/02/2021 06:45:44,15.19,76.67,11.14,,,
9187,06/02/2021 06:50:44,15.33,75.48,11.04,,,
9188,06/02/2021 06:55:44,15.52,74.12,10.94,,,
9189,06/02/2021 07:00:44,15.69,74.54,11.19,,,
9190,06/02/2021 07:05:44,15.83,72.38,10.89,,,
9191,06/02/2021 07:10:44,16.05,72.04,11.03,,,
9192,06/02/2021 07:15:44,16.25,72.60,11.33,,,
9193,06/02/2021 07:20:44,16.26,70.72,10.95,,,
9194,06/02/2021 07:25:44,16.43,70.73,11.11,,,
9195,06/02/2021 07:30:44,16.66,70.14,11.22,,,
9196,06/02/2021 07:35:44,16.84,69.19,11.17,,,
9197,06/02/2021 07:40:44,16.99,68.87,11.25,,,
9198,06/02/2021 07:45:44,17.15,68.21,11.26,,,
9199,06/02/2021 07:50:44,17.29,68.30,11.41,,,
9200,06/02/2021 07:55:44,17.41,67.68,11.39,,,
9201,06/02/2021 08:00:44,17.61,67.76,11.60,,,
9202,06/02/2021 08:05:44,17.84,67.65,11.80,,,
9203,06/02/2021 08:10:44,18.04,67.17,11.87,,,
9204,06/02/2021 08:15:44,18.22,66.27,11.84,,,
9205,06/02/2021 08:20:44,18.40,66.29,12.02,,,
9206,06/02/2021 08:25:44,18.54,64.95,11.84,,,
9207,06/02/2021 08:30:44,18.66,64.45,11.84,,,
9208,06/02/2021 08:35:44,18.78,63.62,11.75,,,
9209,06/02/2021 08:40:44,18.99,63.33,11.89,,,
9210,06/02/2021 08:45:44,19.28,63.40,12.18,,,
9211,06/02/2021 08:50:44,19.57,62.03,12.12,,,
9212,06/02/2021 08:55:44,19.86,62.51,12.51,,,
9213,06/02/2021 09:00:44,20.14,60.60,12.30,,,
9214,06/02/2021 09:05:44,20.43,60.26,12.49,,,
9215,06/02/2021 09:10:44,20.70,59.76,12.61,,,
9216,06/02/2021 09:15:44,21.00,59.21,12.75,,,
9217,06/02/2021 09:20:44,21.29,58.09,12.73,,,
9218,06/02/2021 09:25:44,21.51,58.87,13.15,,,
9219,06/02/2021 09:30:44,21.79,58.29,13.26,,,
9220,06/02/2021 09:35:44,22.10,56.87,13.17,,,
9221,06/02/2021 09:40:44,22.33,56.90,13.39,,,
9222,06/02/2021 09:45:44,22.53,55.36,13.16,,,
9223,06/02/2021 09:50:44,22.76,54.37,13.09,,,
9224,06/02/2021 09:55:44,22.99,54.64,13.39,,,
9225,06/02/2021 10:00:44,23.29,54.48,13.62,,,
9226,06/02/2021 10:05:44,23.44,53.64,13.52,,,
9227,06/02/2021 10:10:44,23.69,54.04,13.86,,,
9228,06/02/2021 10:15:44,23.94,51.42,13.33,,,
9229,06/02/2021 10:20:44,24.20,53.45,14.17,,,
9230,06/02/2021 10:25:44,24.40,50.61,13.51,,,
9231,06/02/2021 10:30:44,24.57,51.65,13.98,,,
9232,06/02/2021 10:35:44,24.80,51.34,14.10,,,
9233,06/02/2021 10:40:44,25.05,50.10,13.95,,,
9234,06/02/2021 10:45:44,25.21,49.31,13.85,,,
9235,06/02/2021 10:50:44,25.44,50.21,14.34,,,
9236,06/02/2021 10:55:44,25.64,49.18,14.21,,,
9237,06/02/2021 11:00:44,25.78,49.66,14.48,,,
9238,06/02/2021 11:05:44,25.87,48.70,14.26,,,
9239,06/02/2021 11:10:44,26.06,48.51,14.38,,,
9240,06/02/2021 11:15:44,26.16,47.77,14.23,,,
9241,06/02/2021 11:20:44,26.33,48.68,14.68,,,
9242,06/02/2021 11:25:44,26.42,47.98,14.54,,,
9243,06/02/2021 11:30:44,26.66,47.58,14.63,,,
9244,06/02/2021 11:35:44,26.78,48.10,14.90,,,
9245,06/02/2021 11:40:44,26.97,47.78,14.98,,,
9246,06/02/2021 11:45:44,27.12,47.42,14.99,,,
9247,06/02/2021 11:50:44,27.27,47.58,15.18,,,
9248,06/02/2021 11:55:44,27.47,47.38,15.30,,,
9249,06/02/2021 12:00:44,27.75,46.00,15.10,,,
9250,06/02/2021 12:05:44,27.86,45.90,15.16,,,
9251,06/02/2021 12:10:44,28.03,45.23,15.09,,,
9252,06/02/2021 12:15:44,28.23,44.62,15.05,,,
9253,06/02/2021 12:20:44,28.28,44.11,14.92,,,
9254,06/02/2021 12:25:44,28.41,44.18,15.06,,,
9255,06/02/2021 12:30:44,28.47,44.20,15.13,,,
9256,06/02/2021 12:35:44,28.71,43.89,15.23,,,
9257,06/02/2021 12:40:44,28.84,40.36,14.04,,,
9258,06/02/2021 12:45:44,28.99,40.23,14.13,,,
9259,06/02/2021 12:50:44,29.23,41.77,14.93,,,
9260,06/02/2021 12:55:44,29.51,40.25,14.60,,,
9261,06/02/2021 13:00:44,29.67,40.67,14.91,,,
9262,06/02/2021 13:05:44,29.88,38.98,14.43,,,
9263,06/02/2021 13:10:44,30.01,38.79,14.47,,,
9264,06/02/2021 13:15:44,30.27,38.89,14.75,,,
9265,06/02/2021 13:20:44,30.47,39.38,15.12,,,
9266,06/02/2021 13:25:44,30.60,38.58,14.91,,,
9267,06/02/2021 13:30:44,30.72,38.57,15.02,,,
9268,06/02/2021 13:35:44,30.89,39.27,15.45,,,
9269,06/02/2021 13:40:44,31.00,37.47,14.82,,,
9270,06/02/2021 13:45:44,31.07,38.13,15.15,,,
9271,06/02/2021 13:50:44,31.16,37.83,15.11,,,
9272,06/02/2021 13:55:44,31.19,36.60,14.61,,,
9273,06/02/2021 14:00:44,31.37,37.67,15.22,,,
9274,06/02/2021 14:05:44,31.65,36.50,14.98,,,
9275,06/02/2021 14:10:44,31.66,36.37,14.94,,,
9276,06/02/2021 14:15:44,31.80,36.04,14.91,,,
9277,06/02/2021 14:20:44,31.88,35.94,14.95,,,
9278,06/02/2021 14:25:44,32.40,34.62,14.82,,,
9279,06/02/2021 14:30:44,32.69,34.43,14.98,,,
9280,06/02/2021 14:35:44,32.52,34.15,14.71,,,
9281,06/02/2021 14:40:44,32.72,34.86,15.21,,,
9282,06/02/2021 14:45:44,32.75,33.66,14.69,,,
9283,06/02/2021 14:50:44,32.75,34.88,15.25,,,
9284,06/02/2021 14:55:44,32.83,35.12,15.42,,,
9285,06/02/2021 15:00:44,32.97,33.89,14.98,,,
9286,06/02/2021 15:05:44,33.15,33.33,14.88,,,
9287,06/02/2021 15:10:44,33.30,32.94,14.83,,,
9288,06/02/2021 15:15:44,33.32,32.60,14.69,,,
9289,06/02/2021 15:20:44,33.34,32.74,14.77,,,
9290,06/02/2021 15:25:44,33.38,32.57,14.73,,,
9291,06/02/2021 15:30:44,33.38,32.33,14.61,,,
9292,06/02/2021 15:35:44,33.59,32.52,14.88,,,
9293,06/02/2021 15:40:44,33.65,31.61,14.50,,,
9294,06/02/2021 15:45:44,33.62,33.08,15.18,,,
9295,06/02/2021 15:50:44,33.47,31.39,14.23,,,
9296,06/02/2021 15:55:44,33.57,31.16,14.20,,,
9297,06/02/2021 16:00:44,33.45,31.72,14.38,,,
9298,06/02/2021 16:05:44,33.35,30.43,13.65,,,
9299,06/02/2021 16:10:44,33.34,32.81,14.81,,,
9300,06/02/2021 16:15:44,33.40,33.12,15.00,,,
9301,06/02/2021 16:20:44,33.52,32.86,14.99,,,
9302,06/02/2021 16:25:44,33.47,33.59,15.28,,,
9303,06/02/2021 16:30:44,33.37,29.75,13.32,,,
9304,06/02/2021 16:35:44,33.23,29.25,12.94,,,
9305,06/02/2021 16:40:44,33.20,28.33,12.43,,,
9306,06/02/2021 16:45:44,33.21,30.15,13.39,,,
9307,06/02/2021 16:50:44,33.14,31.44,13.97,,,
9308,06/02/2021 16:55:44,33.01,31.83,14.05,,,
9309,06/02/2021 17:00:44,32.88,31.59,13.82,,,
9310,06/02/2021 17:05:44,32.69,31.99,13.85,,,
9311,06/02/2021 17:10:44,32.61,32.19,13.88,,,
9312,06/02/2021 17:15:44,32.71,32.29,14.01,,,
9313,06/02/2021 17:20:44,32.77,31.35,13.61,,,
9314,06/02/2021 17:25:44,32.64,31.81,13.73,,,
9315,06/02/2021 17:30:44,32.66,31.91,13.78,,,
9316,06/02/2021 17:35:44,32.55,30.32,12.90,,,
9317,06/02/2021 17:40:44,32.44,31.97,13.62,,,
9318,06/02/2021 17:45:44,32.27,30.78,12.89,,,
9319,06/02/2021 17:50:44,32.11,31.33,13.03,,,
9320,06/02/2021 17:55:44,31.92,32.21,13.28,,,
9321,06/02/2021 18:00:44,31.78,33.16,13.61,,,
9322,06/02/2021 18:05:44,31.69,34.18,14.00,,,
9323,06/02/2021 18:10:44,31.46,34.60,13.99,,,
9324,06/02/2021 18:15:44,31.31,34.46,13.80,,,
9325,06/02/2021 18:20:44,31.18,36.08,14.38,,,
9326,06/02/2021 18:25:44,31.10,37.71,15.01,,,
9327,06/02/2021 18:30:44,30.90,38.16,15.01,,,
9328,06/02/2021 18:35:44,30.69,38.78,15.08,,,
9329,06/02/2021 18:40:44,30.41,40.49,15.50,,,
9330,06/02/2021 18:45:44,30.22,39.91,15.11,,,
9331,06/02/2021 18:50:44,30.01,42.30,15.82,,,
9332,06/02/2021 18:55:44,29.57,43.29,15.79,,,
9333,06/02/2021 19:00:44,29.26,42.95,15.38,,,
9334,06/02/2021 19:05:44,28.99,43.78,15.44,,,
9335,06/02/2021 19:10:44,28.68,42.37,14.65,,,
9336,06/02/2021 19:15:44,28.38,44.35,15.09,,,
9337,06/02/2021 19:20:44,28.01,46.31,15.44,,,
9338,06/02/2021 19:25:44,27.63,46.41,15.12,,,
9339,06/02/2021 19:30:44,27.26,47.93,15.29,,,
9340,06/02/2021 19:35:44,26.95,48.41,15.16,,,
9341,06/02/2021 19:40:44,26.61,48.23,14.79,,,
9342,06/02/2021 19:45:44,26.26,49.04,14.73,,,
9343,06/02/2021 19:50:44,25.87,49.54,14.53,,,
9344,06/02/2021 19:55:44,25.54,49.22,14.13,,,
9345,06/02/2021 20:00:44,25.20,49.78,13.99,,,
9346,06/02/2021 20:05:44,24.89,49.36,13.58,,,
9347,06/02/2021 20:10:44,24.64,49.98,13.54,,,
9348,06/02/2021 20:15:44,24.32,50.55,13.42,,,
9349,06/02/2021 20:20:44,24.08,51.29,13.42,,,
9350,06/02/2021 20:25:44,23.87,51.92,13.42,,,
9351,06/02/2021 20:30:44,23.61,52.66,13.40,,,
9352,06/02/2021 20:35:44,23.31,53.56,13.38,,,
9353,06/02/2021 20:40:44,23.06,54.46,13.39,,,
9354,06/02/2021 20:45:44,22.80,55.30,13.39,,,
9355,06/02/2021 20:50:44,22.53,55.61,13.23,,,
9356,06/02/2021 20:55:44,22.34,56.56,13.31,,,
9357,06/02/2021 21:00:44,22.13,56.54,13.11,,,
9358,06/02/2021 21:05:44,21.93,57.10,13.07,,,
9359,06/02/2021 21:10:44,21.67,57.21,12.86,,,
9360,06/02/2021 21:15:44,21.50,57.49,12.78,,,
9361,06/02/2021 21:20:44,21.36,57.92,12.76,,,
9362,06/02/2021 21:25:44,21.19,57.51,12.49,,,
9363,06/02/2021 21:30:44,21.06,57.84,12.46,,,
9364,06/02/2021 21:35:44,20.98,57.64,12.32,,,
9365,06/02/2021 21:40:44,20.81,57.95,12.25,,,
9366,06/02/2021 21:45:44,20.70,57.91,12.13,,,
9367,06/02/2021 21:50:44,20.56,57.89,12.00,,,
9368,06/02/2021 21:55:44,20.47,57.96,11.94,,,
9369,06/02/2021 22:00:44,20.39,58.35,11.96,,,
9370,06/02/2021 22:05:44,20.28,58.36,11.86,,,
9371,06/02/2021 22:10:44,20.21,58.90,11.94,,,
9372,06/02/2021 22:15:44,20.17,58.41,11.77,,,
9373,06/02/2021 22:20:44,20.12,58.70,11.80,,,
9374,06/02/2021 22:25:44,20.02,59.02,11.79,,,
9375,06/02/2021 22:30:44,19.92,59.89,11.92,,,
9376,06/02/2021 22:35:44,19.75,60.31,11.86,,,
9377,06/02/2021 22:40:44,19.61,60.54,11.79,,,
9378,06/02/2021 22:45:44,19.47,60.75,11.71,,,
9379,06/02/2021 22:50:44,19.37,60.37,11.52,,,
9380,06/02/2021 22:55:44,19.24,60.53,11.43,,,
9381,06/02/2021 23:00:44,19.12,60.98,11.43,,,
9382,06/02/2021 23:05:44,19.07,60.79,11.34,,,
9383,06/02/2021 23:10:44,18.99,61.35,11.40,,,
9384,06/02/2021 23:15:44,19.00,61.19,11.38,,,
9385,06/02/2021 23:20:44,18.95,61.36,11.37,,,
9386,06/02/2021 23:25:44,18.88,61.18,11.26,,,
9387,06/02/2021 23:30:44,18.83,61.72,11.35,,,
9388,06/02/2021 23:35:44,18.77,61.39,11.20,,,
9389,06/02/2021 23:40:44,18.70,61.72,11.22,,,
9390,06/02/2021 23:45:44,18.66,61.58,11.15,,,
9391,06/02/2021 23:50:44,18.62,62.08,11.23,,,
9392,06/02/2021 23:55:44,18.59,62.15,11.23,,,
9393,06/03/2021 00:00:44,18.55,62.14,11.18,,,
9394,06/03/2021 00:05:44,18.44,62.12,11.08,,,
9395,06/03/2021 00:10:44,18.30,62.74,11.10,,,
9396,06/03/2021 00:15:44,18.02,64.25,11.18,,,
9397,06/03/2021 00:20:44,17.84,64.77,11.14,,,
9398,06/03/2021 00:25:44,17.64,65.65,11.15,,,
9399,06/03/2021 00:30:44,17.46,66.56,11.18,,,
9400,06/03/2021 00:35:44,17.20,66.97,11.03,,,
9401,06/03/2021 00:40:44,17.03,67.60,11.01,,,
9402,06/03/2021 00:45:44,16.84,68.21,10.96,,,
9403,06/03/2021 00:50:44,16.79,68.75,11.04,,,
9404,06/03/2021 00:55:44,16.64,69.34,11.02,,,
9405,06/03/2021 01:00:44,16.52,69.51,10.94,,,
9406,06/03/2021 01:05:44,16.34,70.33,10.95,,,
9407,06/03/2021 01:10:44,16.32,70.45,10.95,,,
9408,06/03/2021 01:15:44,16.21,71.27,11.02,,,
9409,06/03/2021 01:20:44,16.21,71.65,11.10,,,
9410,06/03/2021 01:25:44,16.18,71.91,11.13,,,
9411,06/03/2021 01:30:44,16.01,72.12,11.01,,,
9412,06/03/2021 01:35:44,15.90,72.73,11.03,,,
9413,06/03/2021 01:40:44,15.89,72.80,11.03,,,
9414,06/03/2021 01:45:44,15.83,73.12,11.04,,,
9415,06/03/2021 01:50:44,15.65,73.51,10.94,,,
9416,06/03/2021 01:55:44,15.57,73.58,10.88,,,
9417,06/03/2021 02:00:44,15.58,73.20,10.82,,,
9418,06/03/2021 02:05:44,15.62,73.30,10.88,,,
9419,06/03/2021 02:10:44,15.60,72.96,10.79,,,
9420,06/03/2021 02:15:44,15.49,73.56,10.81,,,
9421,06/03/2021 02:20:44,15.59,72.71,10.73,,,
9422,06/03/2021 02:25:44,15.55,73.31,10.81,,,
9423,06/03/2021 02:30:44,15.63,72.90,10.81,,,
9424,06/03/2021 02:35:44,15.54,73.21,10.78,,,
9425,06/03/2021 02:40:44,15.51,73.19,10.74,,,
9426,06/03/2021 02:45:44,15.44,73.19,10.68,,,
9427,06/03/2021 02:50:44,15.46,72.98,10.66,,,
9428,06/03/2021 02:55:44,15.42,73.22,10.67,,,
9429,06/03/2021 03:00:44,15.33,73.71,10.68,,,
9430,06/03/2021 03:05:44,15.39,73.00,10.59,,,
9431,06/03/2021 03:10:44,15.38,72.71,10.52,,,
9432,06/03/2021 03:15:44,15.23,73.58,10.55,,,
9433,06/03/2021 03:20:44,15.27,73.06,10.49,,,
9434,06/03/2021 03:25:44,15.24,73.14,10.47,,,
9435,06/03/2021 03:30:44,15.21,73.25,10.47,,,
9436,06/03/2021 03:35:44,15.13,73.39,10.42,,,
9437,06/03/2021 03:40:44,15.04,73.83,10.43,,,
9438,06/03/2021 03:45:44,14.89,74.09,10.34,,,
9439,06/03/2021 03:50:44,14.80,74.59,10.34,,,
9440,06/03/2021 03:55:44,14.69,74.73,10.27,,,
9441,06/03/2021 04:00:44,14.66,74.66,10.22,,,
9442,06/03/2021 04:05:44,14.64,74.93,10.26,,,
9443,06/03/2021 04:10:44,14.47,75.23,10.15,,,
9444,06/03/2021 04:15:44,14.43,75.09,10.09,,,
9445,06/03/2021 04:20:44,14.48,75.07,10.13,,,
9446,06/03/2021 04:25:44,14.38,75.28,10.08,,,
9447,06/03/2021 04:30:44,14.34,75.85,10.15,,,
9448,06/03/2021 04:35:44,14.37,75.39,10.09,,,
9449,06/03/2021 04:40:44,14.34,75.49,10.08,,,
9450,06/03/2021 04:45:44,14.20,75.98,10.04,,,
9451,06/03/2021 04:50:44,14.14,76.22,10.03,,,
9452,06/03/2021 04:55:44,14.05,76.91,10.08,,,
9453,06/03/2021 05:00:44,13.96,76.45,9.90,,,
9454,06/03/2021 05:05:44,13.90,77.44,10.03,,,
9455,06/03/2021 05:10:44,13.88,77.46,10.01,,,
9456,06/03/2021 05:15:44,13.95,77.13,10.02,,,
9457,06/03/2021 05:20:44,13.85,77.39,9.98,,,
9458,06/03/2021 05:25:44,13.80,77.83,10.01,,,
9459,06/03/2021 05:30:44,13.82,77.75,10.02,,,
9460,06/03/2021 05:35:44,13.88,77.83,10.09,,,
9461,06/03/2021 05:40:44,13.90,77.70,10.08,,,
9462,06/03/2021 05:45:44,13.90,77.57,10.06,,,
9463,06/03/2021 05:50:44,13.78,77.97,10.02,,,
9464,06/03/2021 05:55:44,13.75,77.88,9.97,,,
9465,06/03/2021 06:00:44,13.77,78.36,10.08,,,
9466,06/03/2021 06:05:44,13.88,78.23,10.16,,,
9467,06/03/2021 06:10:44,13.88,78.12,10.14,,,
9468,06/03/2021 06:15:44,13.93,78.61,10.29,,,
9469,06/03/2021 06:20:44,14.03,78.26,10.32,,,
9470,06/03/2021 06:25:44,14.07,79.12,10.52,,,
9471,06/03/2021 06:30:44,14.10,79.49,10.62,,,
9472,06/03/2021 06:35:44,14.19,79.62,10.73,,,
9473,06/03/2021 06:40:44,14.27,79.78,10.84,,,
9474,06/03/2021 06:45:44,14.55,79.38,11.04,,,
9475,06/03/2021 06:50:44,14.65,78.99,11.06,,,
9476,06/03/2021 06:55:44,14.82,78.29,11.09,,,
9477,06/03/2021 07:00:44,14.97,77.76,11.14,,,
9478,06/03/2021 07:05:44,15.01,77.08,11.05,,,
9479,06/03/2021 07:10:44,15.09,77.28,11.16,,,
9480,06/03/2021 07:15:44,15.15,76.85,11.14,,,
9481,06/03/2021 07:20:44,15.21,76.93,11.20,,,
9482,06/03/2021 07:25:44,15.36,77.52,11.46,,,
9483,06/03/2021 07:30:44,15.56,76.96,11.55,,,
9484,06/03/2021 07:35:44,15.67,75.67,11.40,,,
9485,06/03/2021 07:40:44,15.81,75.80,11.56,,,
9486,06/03/2021 07:45:44,15.98,74.70,11.51,,,
9487,06/03/2021 07:50:44,16.15,75.67,11.87,,,
9488,06/03/2021 07:55:44,16.30,74.25,11.73,,,
9489,06/03/2021 08:00:44,16.40,73.87,11.74,,,
9490,06/03/2021 08:05:44,16.59,73.74,11.90,,,
9491,06/03/2021 08:10:44,16.78,72.54,11.84,,,
9492,06/03/2021 08:15:44,16.92,72.33,11.93,,,
9493,06/03/2021 08:20:44,17.05,71.39,11.85,,,
9494,06/03/2021 08:25:44,17.24,71.52,12.07,,,
9495,06/03/2021 08:30:44,17.50,71.25,12.26,,,
9496,06/03/2021 08:35:44,17.76,70.01,12.24,,,
9497,06/03/2021 08:40:44,17.94,70.17,12.44,,,
9498,06/03/2021 08:45:44,18.25,68.92,12.47,,,
9499,06/03/2021 08:50:44,18.46,68.94,12.67,,,
9500,06/03/2021 08:55:44,18.70,67.41,12.56,,,
9501,06/03/2021 09:00:44,18.88,67.25,12.70,,,
9502,06/03/2021 09:05:44,19.11,66.84,12.82,,,
9503,06/03/2021 09:10:44,19.38,66.77,13.06,,,
9504,06/03/2021 09:15:44,19.62,65.68,13.04,,,
9505,06/03/2021 09:20:44,19.91,64.99,13.16,,,
9506,06/03/2021 09:25:44,20.06,64.29,13.13,,,
9507,06/03/2021 09:30:44,20.28,64.32,13.34,,,
9508,06/03/2021 09:35:44,20.54,62.70,13.19,,,
9509,06/03/2021 09:40:44,20.81,61.84,13.25,,,
9510,06/03/2021 09:45:44,21.01,61.07,13.24,,,
9511,06/03/2021 09:50:44,21.28,61.59,13.62,,,
9512,06/03/2021 09:55:44,21.50,58.56,13.06,,,
9513,06/03/2021 10:00:44,21.63,59.23,13.35,,,
9514,06/03/2021 10:05:44,21.90,59.76,13.74,,,
9515,06/03/2021 10:10:44,22.22,59.26,13.91,,,
