#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),End of File
16819,05/26/2022 19:43:29,21.29,53.42,11.46,
16820,05/26/2022 19:48:29,21.16,53.19,11.27,
16821,05/26/2022 19:53:29,21.03,53.54,11.25,
16822,05/26/2022 19:58:29,20.95,53.40,11.14,
16823,05/26/2022 20:03:29,21.23,52.72,11.21,
16824,05/26/2022 20:08:29,21.27,52.98,11.31,
16825,05/26/2022 20:13:29,20.66,55.31,11.41,
16826,05/26/2022 20:18:29,20.18,55.83,11.10,
16827,05/26/2022 20:23:29,19.80,57.18,11.10,
16828,05/26/2022 20:28:29,19.38,58.07,10.94,
16829,05/26/2022 20:33:29,18.93,59.47,10.88,
16830,05/26/2022 20:38:29,18.55,60.60,10.81,
16831,05/26/2022 20:43:29,18.48,61.12,10.86,
16832,05/26/2022 20:48:29,18.37,61.20,10.78,
16833,05/26/2022 20:53:29,18.06,62.04,10.69,
16834,05/26/2022 20:58:29,17.90,63.03,10.78,
16835,05/26/2022 21:03:29,17.88,63.25,10.81,
16836,05/26/2022 21:08:29,17.98,63.28,10.92,
16837,05/26/2022 21:13:29,18.02,63.28,10.95,
16838,05/26/2022 21:18:29,17.97,63.30,10.92,
16839,05/26/2022 21:23:29,17.88,63.69,10.92,
16840,05/26/2022 21:28:29,17.67,64.54,10.92,
16841,05/26/2022 21:33:29,17.54,64.82,10.87,
16842,05/26/2022 21:38:29,17.49,64.96,10.85,
16843,05/26/2022 21:43:29,17.49,65.38,10.94,
16844,05/26/2022 21:48:29,17.47,65.70,11.00,
16845,05/26/2022 21:53:29,17.52,65.52,11.01,
16846,05/26/2022 21:58:29,17.48,65.56,10.97,
16847,05/26/2022 22:03:29,17.43,65.73,10.96,
16848,05/26/2022 22:08:29,17.40,65.74,10.95,
16849,05/26/2022 22:13:29,17.32,66.10,10.95,
16850,05/26/2022 22:18:29,17.21,65.81,10.78,
16851,05/26/2022 22:23:29,17.07,66.39,10.78,
16852,05/26/2022 22:28:29,16.98,66.44,10.70,
16853,05/26/2022 22:33:29,16.79,66.84,10.61,
16854,05/26/2022 22:38:29,16.58,67.20,10.49,
16855,05/26/2022 22:43:29,16.40,67.76,10.44,
16856,05/26/2022 22:48:29,16.32,68.29,10.48,
16857,05/26/2022 22:53:29,16.17,68.84,10.46,
16858,05/26/2022 22:58:29,16.13,68.79,10.41,
16859,05/26/2022 23:03:29,16.10,69.13,10.45,
16860,05/26/2022 23:08:29,15.99,69.62,10.46,
16861,05/26/2022 23:13:29,15.92,69.50,10.37,
16862,05/26/2022 23:18:29,15.84,69.81,10.35,
16863,05/26/2022 23:23:29,15.78,70.11,10.37,
16864,05/26/2022 23:28:29,15.74,70.56,10.42,
16865,05/26/2022 23:33:29,15.62,70.82,10.36,
16866,05/26/2022 23:38:29,15.49,71.07,10.29,
16867,05/26/2022 23:43:29,15.40,71.98,10.39,
16868,05/26/2022 23:48:29,15.32,71.67,10.25,
16869,05/26/2022 23:53:29,15.13,72.47,10.23,
16870,05/26/2022 23:58:29,15.11,72.73,10.27,
16871,05/27/2022 00:03:29,15.04,72.91,10.24,
16872,05/27/2022 00:08:29,15.03,72.82,10.21,
16873,05/27/2022 00:13:29,14.93,72.82,10.11,
16874,05/27/2022 00:18:29,14.73,73.21,10.00,
16875,05/27/2022 00:23:29,14.52,73.90,9.94,
16876,05/27/2022 00:28:29,14.29,74.69,9.88,
16877,05/27/2022 00:33:29,14.22,75.03,9.87,
16878,05/27/2022 00:38:29,14.03,75.51,9.78,
16879,05/27/2022 00:43:29,13.85,75.66,9.64,
16880,05/27/2022 00:48:29,13.56,76.71,9.57,
16881,05/27/2022 00:53:29,13.32,77.63,9.51,
16882,05/27/2022 00:58:29,13.06,78.10,9.35,
16883,05/27/2022 01:03:29,13.01,78.69,9.41,
16884,05/27/2022 01:08:29,12.91,79.05,9.38,
16885,05/27/2022 01:13:29,12.92,79.37,9.45,
16886,05/27/2022 01:18:29,12.85,79.41,9.38,
16887,05/27/2022 01:23:29,12.95,78.46,9.31,
16888,05/27/2022 01:28:29,12.86,79.28,9.37,
16889,05/27/2022 01:33:29,12.69,78.76,9.11,
16890,05/27/2022 01:38:29,12.31,79.29,8.84,
16891,05/27/2022 01:43:29,11.99,80.35,8.72,
16892,05/27/2022 01:48:29,11.68,81.86,8.70,
16893,05/27/2022 01:53:29,11.44,82.69,8.61,
16894,05/27/2022 01:58:29,11.43,84.68,8.96,
16895,05/27/2022 02:03:29,11.55,85.17,9.16,
16896,05/27/2022 02:08:29,11.61,85.58,9.29,
16897,05/27/2022 02:13:29,11.70,85.10,9.29,
16898,05/27/2022 02:18:29,11.68,85.05,9.26,
16899,05/27/2022 02:23:29,11.61,84.82,9.16,
16900,05/27/2022 02:28:29,11.52,85.29,9.15,
16901,05/27/2022 02:33:29,11.42,85.66,9.11,
16902,05/27/2022 02:38:29,11.46,86.43,9.29,
16903,05/27/2022 02:43:29,11.55,86.82,9.44,
16904,05/27/2022 02:48:29,11.73,86.37,9.54,
16905,05/27/2022 02:53:29,12.00,86.16,9.77,
16906,05/27/2022 02:58:29,12.00,85.00,9.57,
16907,05/27/2022 03:03:29,11.82,84.59,9.32,
16908,05/27/2022 03:08:29,11.57,84.86,9.12,
16909,05/27/2022 03:13:29,11.39,85.40,9.04,
16910,05/27/2022 03:18:29,11.32,86.66,9.19,
16911,05/27/2022 03:23:29,11.46,87.08,9.40,
16912,05/27/2022 03:28:29,11.63,86.35,9.44,
16913,05/27/2022 03:33:29,11.68,85.97,9.42,
16914,05/27/2022 03:38:29,11.58,85.27,9.20,
16915,05/27/2022 03:43:29,11.33,85.97,9.08,
16916,05/27/2022 03:48:29,11.58,86.91,9.49,
16917,05/27/2022 03:53:29,11.78,85.95,9.52,
16918,05/27/2022 03:58:29,11.74,84.83,9.29,
16919,05/27/2022 04:03:29,11.53,85.06,9.12,
16920,05/27/2022 04:08:29,11.60,86.75,9.48,
16921,05/27/2022 04:13:29,11.81,85.99,9.55,
16922,05/27/2022 04:18:29,11.89,85.76,9.60,
16923,05/27/2022 04:23:29,11.90,85.08,9.49,
16924,05/27/2022 04:28:29,11.89,84.77,9.42,
16925,05/27/2022 04:33:29,11.77,84.78,9.31,
16926,05/27/2022 04:38:29,11.59,84.80,9.13,
16927,05/27/2022 04:43:29,11.46,85.30,9.09,
16928,05/27/2022 04:48:29,11.22,84.80,8.76,
16929,05/27/2022 04:53:29,10.85,85.13,8.46,
16930,05/27/2022 04:58:29,10.41,84.85,7.98,
16931,05/27/2022 05:03:29,9.95,85.92,7.71,
16932,05/27/2022 05:08:29,9.61,86.32,7.44,
16933,05/27/2022 05:13:29,9.50,89.01,7.79,
16934,05/27/2022 05:18:29,9.48,90.03,7.94,
16935,05/27/2022 05:23:29,9.19,89.69,7.59,
16936,05/27/2022 05:28:29,9.05,90.05,7.51,
16937,05/27/2022 05:33:29,8.75,89.36,7.11,
16938,05/27/2022 05:38:29,8.45,88.67,6.69,
16939,05/27/2022 05:43:29,8.09,87.93,6.22,
16940,05/27/2022 05:48:29,8.32,91.55,7.03,
16941,05/27/2022 05:53:29,8.39,91.72,7.13,
16942,05/27/2022 05:58:29,8.57,92.61,7.45,
16943,05/27/2022 06:03:29,8.45,92.09,7.25,
16944,05/27/2022 06:08:29,8.79,93.18,7.76,
16945,05/27/2022 06:13:29,9.11,93.85,8.18,
16946,05/27/2022 06:18:29,9.52,94.25,8.65,
16947,05/27/2022 06:23:29,9.84,93.82,8.91,
16948,05/27/2022 06:28:29,10.12,93.60,9.15,
16949,05/27/2022 06:33:29,10.45,93.54,9.47,
16950,05/27/2022 06:38:29,10.86,93.89,9.93,
16951,05/27/2022 06:43:29,11.51,94.44,10.66,
16952,05/27/2022 06:48:29,12.06,93.03,10.98,
16953,05/27/2022 06:53:29,12.64,90.57,11.15,
16954,05/27/2022 06:58:29,13.14,87.75,11.16,
16955,05/27/2022 07:03:29,13.61,84.97,11.14,
16956,05/27/2022 07:08:29,14.08,82.48,11.16,
16957,05/27/2022 07:13:29,14.52,80.24,11.17,
16958,05/27/2022 07:18:29,14.92,78.15,11.16,
16959,05/27/2022 07:23:29,15.37,76.85,11.34,
16960,05/27/2022 07:28:29,15.76,74.48,11.25,
16961,05/27/2022 07:33:29,16.03,73.42,11.30,
16962,05/27/2022 07:38:29,16.25,73.34,11.49,
16963,05/27/2022 07:43:29,16.59,72.42,11.63,
16964,05/27/2022 07:48:29,16.98,70.89,11.67,
16965,05/27/2022 07:53:29,17.30,69.86,11.76,
16966,05/27/2022 07:58:29,17.53,69.02,11.80,
16967,05/27/2022 08:03:29,17.64,69.71,12.06,
16968,05/27/2022 08:08:29,17.92,68.79,12.12,
16969,05/27/2022 08:13:29,18.10,68.29,12.19,
16970,05/27/2022 08:18:29,18.39,66.79,12.13,
16971,05/27/2022 08:23:29,18.48,66.74,12.20,
16972,05/27/2022 08:28:29,18.65,65.57,12.09,
16973,05/27/2022 08:33:29,18.97,64.67,12.18,
16974,05/27/2022 08:38:29,19.38,63.98,12.41,
16975,05/27/2022 08:43:29,19.71,62.70,12.41,
16976,05/27/2022 08:48:29,20.09,61.70,12.52,
16977,05/27/2022 08:53:29,20.12,61.57,12.52,
16978,05/27/2022 08:58:29,20.11,60.26,12.18,
16979,05/27/2022 09:03:29,20.35,60.45,12.46,
16980,05/27/2022 09:08:29,20.50,59.38,12.33,
16981,05/27/2022 09:13:29,20.98,58.12,12.45,
16982,05/27/2022 09:18:29,21.37,56.78,12.46,
16983,05/27/2022 09:23:29,21.63,55.70,12.41,
16984,05/27/2022 09:28:29,21.99,54.93,12.54,
16985,05/27/2022 09:33:29,22.51,54.68,12.95,
16986,05/27/2022 09:38:29,22.92,52.43,12.68,
16987,05/27/2022 09:43:29,23.30,52.28,13.00,
16988,05/27/2022 09:48:29,23.40,51.45,12.84,
16989,05/27/2022 09:53:29,23.22,50.80,12.48,
16990,05/27/2022 09:58:29,23.43,50.04,12.45,
16991,05/27/2022 10:03:29,23.66,47.98,12.01,
16992,05/27/2022 10:08:29,23.74,47.43,11.91,
16993,05/27/2022 10:13:29,24.01,47.05,12.04,
16994,05/27/2022 10:18:29,24.15,46.05,11.84,
16995,05/27/2022 10:23:29,23.84,47.04,11.88,
16996,05/27/2022 10:28:29,23.92,48.20,12.33,
16997,05/27/2022 10:33:29,23.98,47.03,12.00,
16998,05/27/2022 10:38:29,24.19,46.91,12.16,
16999,05/27/2022 10:43:29,24.86,45.88,12.43,
17000,05/27/2022 10:48:29,25.14,47.51,13.22,
17001,05/27/2022 10:53:29,25.78,44.64,12.84,
17002,05/27/2022 10:58:29,26.21,44.25,13.10,
17003,05/27/2022 11:03:29,25.97,43.92,12.77,
17004,05/27/2022 11:08:29,26.09,43.53,12.74,
17005,05/27/2022 11:13:29,26.63,43.86,13.34,
17006,05/27/2022 11:18:29,27.11,43.49,13.65,
17007,05/27/2022 11:23:29,27.21,41.97,13.19,
17008,05/27/2022 11:28:29,27.49,41.44,13.24,
17009,05/27/2022 11:33:29,27.84,40.93,13.37,
17010,05/27/2022 11:38:29,28.27,40.29,13.51,
17011,05/27/2022 11:43:29,28.83,39.50,13.70,
17012,05/27/2022 11:48:29,28.92,38.95,13.58,
17013,05/27/2022 11:53:29,28.44,40.14,13.61,
17014,05/27/2022 11:58:29,28.92,38.49,13.39,
17015,05/27/2022 12:03:29,29.13,38.20,13.46,
17016,05/27/2022 12:08:29,29.32,37.15,13.20,
17017,05/27/2022 12:13:29,29.66,38.05,13.87,
17018,05/27/2022 12:18:29,29.77,36.85,13.47,
17019,05/27/2022 12:23:29,29.77,36.71,13.41,
17020,05/27/2022 12:28:29,29.94,37.22,13.78,
17021,05/27/2022 12:33:29,30.09,35.72,13.28,
17022,05/27/2022 12:38:29,30.07,35.73,13.26,
17023,05/27/2022 12:43:29,30.57,36.17,13.89,
17024,05/27/2022 12:48:29,30.91,36.78,14.45,
17025,05/27/2022 12:53:29,31.26,35.67,14.28,
17026,05/27/2022 12:58:29,31.10,36.17,14.36,
17027,05/27/2022 13:03:29,31.45,34.90,14.11,
17028,05/27/2022 13:08:29,31.93,35.67,14.87,
17029,05/27/2022 13:13:29,32.10,34.13,14.33,
17030,05/27/2022 13:18:29,31.85,34.70,14.37,
17031,05/27/2022 13:23:29,31.83,34.14,14.11,
17032,05/27/2022 13:28:29,31.79,34.03,14.02,
17033,05/27/2022 13:33:29,31.87,35.06,14.56,
17034,05/27/2022 13:38:29,32.03,34.93,14.64,
17035,05/27/2022 13:43:29,31.93,35.90,14.97,
17036,05/27/2022 13:48:29,32.03,34.64,14.51,
17037,05/27/2022 13:53:29,32.41,34.74,14.88,
17038,05/27/2022 13:58:29,32.75,34.34,15.00,
17039,05/27/2022 14:03:29,32.67,34.08,14.81,
17040,05/27/2022 14:08:29,32.97,33.61,14.85,
17041,05/27/2022 14:13:29,32.89,33.80,14.87,
17042,05/27/2022 14:18:29,33.25,34.41,15.47,
17043,05/27/2022 14:23:29,33.80,33.22,15.40,
17044,05/27/2022 14:28:29,33.82,32.37,15.02,
17045,05/27/2022 14:33:29,33.71,31.72,14.60,
17046,05/27/2022 14:38:29,34.07,32.20,15.15,
17047,05/27/2022 14:43:29,34.10,31.77,14.97,
17048,05/27/2022 14:48:29,34.38,31.60,15.12,
17049,05/27/2022 14:53:29,33.55,28.64,12.89,
17050,05/27/2022 14:58:29,33.52,26.50,11.68,
17051,05/27/2022 15:03:29,33.66,25.88,11.45,
17052,05/27/2022 15:08:29,32.84,26.14,10.90,
17053,05/27/2022 15:13:29,32.19,28.14,11.47,
17054,05/27/2022 15:18:29,32.81,27.75,11.77,
17055,05/27/2022 15:23:29,33.28,27.41,11.99,
17056,05/27/2022 15:28:29,32.63,26.94,11.18,
17057,05/27/2022 15:33:29,32.43,26.97,11.02,
17058,05/27/2022 15:38:29,32.58,27.00,11.17,
17059,05/27/2022 15:43:29,33.29,26.64,11.57,
17060,05/27/2022 15:48:29,33.38,25.48,10.98,
17061,05/27/2022 15:53:29,31.99,28.51,11.49,
17062,05/27/2022 15:58:29,32.32,28.16,11.58,
17063,05/27/2022 16:03:29,32.81,28.18,12.01,
17064,05/27/2022 16:08:29,33.55,26.02,11.43,
17065,05/27/2022 16:13:29,32.88,26.35,11.06,
17066,05/27/2022 16:18:29,32.82,26.17,10.90,
17067,05/27/2022 16:23:29,33.09,26.82,11.51,
17068,05/27/2022 16:28:29,33.59,27.28,12.18,
17069,05/27/2022 16:33:29,33.30,26.01,11.21,
17070,05/27/2022 16:38:29,33.32,26.41,11.46,
17071,05/27/2022 16:43:29,33.19,26.40,11.35,
17072,05/27/2022 16:48:29,32.78,27.15,11.42,
17073,05/27/2022 16:53:29,32.49,28.19,11.75,
17074,05/27/2022 16:58:29,32.50,28.77,12.07,
17075,05/27/2022 17:03:29,31.69,32.02,13.00,
17076,05/27/2022 17:08:29,31.29,33.28,13.24,
17077,05/27/2022 17:13:29,30.94,33.88,13.21,
17078,05/27/2022 17:18:29,31.50,31.81,12.73,
17079,05/27/2022 17:23:29,32.07,32.21,13.41,
17080,05/27/2022 17:28:29,32.41,31.49,13.36,
17081,05/27/2022 17:33:29,32.24,31.67,13.30,
17082,05/27/2022 17:38:29,31.46,32.87,13.20,
17083,05/27/2022 17:43:29,30.99,33.61,13.13,
17084,05/27/2022 17:48:29,28.73,36.12,12.25,
17085,05/27/2022 17:53:29,27.56,38.31,12.11,
17086,05/27/2022 17:58:29,26.68,40.29,12.09,
17087,05/27/2022 18:03:29,26.26,41.79,12.27,
17088,05/27/2022 18:08:29,25.91,42.88,12.35,
17089,05/27/2022 18:13:29,25.81,42.86,12.25,
17090,05/27/2022 18:18:29,25.52,43.77,12.31,
17091,05/27/2022 18:23:29,25.29,44.37,12.31,
17092,05/27/2022 18:28:29,25.15,44.39,12.19,
17093,05/27/2022 18:33:29,24.99,44.45,12.06,
17094,05/27/2022 18:38:29,24.68,45.15,12.02,
17095,05/27/2022 18:43:29,24.34,46.06,12.02,
17096,05/27/2022 18:48:29,23.97,46.98,11.98,
17097,05/27/2022 18:53:29,23.67,47.76,11.95,
17098,05/27/2022 18:58:29,23.61,46.79,11.59,
17099,05/27/2022 19:03:29,23.41,47.31,11.57,
17100,05/27/2022 19:08:29,23.21,47.88,11.57,
17101,05/27/2022 19:13:29,23.01,48.20,11.49,
17102,05/27/2022 19:18:29,22.73,48.37,11.29,
17103,05/27/2022 19:23:29,22.44,49.06,11.24,
17104,05/27/2022 19:28:29,22.16,49.84,11.21,
17105,05/27/2022 19:33:29,21.79,50.58,11.10,
17106,05/27/2022 19:38:29,21.59,49.93,10.72,
17107,05/27/2022 19:43:29,21.31,49.95,10.47,
17108,05/27/2022 19:48:29,21.05,51.10,10.57,
17109,05/27/2022 19:53:29,20.71,52.94,10.79,
17110,05/27/2022 19:58:29,20.36,54.01,10.77,
17111,05/27/2022 20:03:29,19.96,55.33,10.75,
17112,05/27/2022 20:08:29,19.58,55.96,10.57,
17113,05/27/2022 20:13:29,19.29,56.19,10.36,
17114,05/27/2022 20:18:29,18.99,56.72,10.22,
17115,05/27/2022 20:23:29,18.78,57.16,10.14,
17116,05/27/2022 20:28:29,18.57,57.42,10.02,
17117,05/27/2022 20:33:29,18.46,57.46,9.92,
17118,05/27/2022 20:38:29,18.34,57.86,9.91,
17119,05/27/2022 20:43:29,18.26,57.18,9.66,
17120,05/27/2022 20:48:29,18.36,57.24,9.77,
17121,05/27/2022 20:53:29,18.35,57.18,9.74,
17122,05/27/2022 20:58:29,18.41,56.36,9.59,
17123,05/27/2022 21:03:29,18.50,55.72,9.50,
17124,05/27/2022 21:08:29,18.53,55.93,9.59,
17125,05/27/2022 21:13:29,18.52,56.15,9.63,
17126,05/27/2022 21:18:29,18.40,56.58,9.64,
17127,05/27/2022 21:23:29,18.37,56.44,9.57,
17128,05/27/2022 21:28:29,18.54,55.76,9.55,
17129,05/27/2022 21:33:29,18.52,55.73,9.52,
17130,05/27/2022 21:38:29,18.54,55.74,9.54,
17131,05/27/2022 21:43:29,18.49,56.21,9.62,
17132,05/27/2022 21:48:29,18.27,57.07,9.65,
17133,05/27/2022 21:53:29,18.09,58.18,9.76,
17134,05/27/2022 21:58:29,17.89,59.48,9.90,
17135,05/27/2022 22:03:29,17.51,60.59,9.82,
17136,05/27/2022 22:08:29,17.14,61.74,9.75,
17137,05/27/2022 22:13:29,16.86,62.76,9.73,
17138,05/27/2022 22:18:29,16.65,63.63,9.74,
17139,05/27/2022 22:23:29,16.45,64.21,9.68,
17140,05/27/2022 22:28:29,16.24,65.07,9.68,
17141,05/27/2022 22:33:29,16.08,65.22,9.57,
17142,05/27/2022 22:38:29,15.97,65.59,9.54,
17143,05/27/2022 22:43:29,15.91,65.93,9.57,
17144,05/27/2022 22:48:29,15.60,67.10,9.54,
17145,05/27/2022 22:53:29,15.32,69.22,9.73,
17146,05/27/2022 22:58:29,14.95,71.67,9.89,
17147,05/27/2022 23:03:29,14.71,72.95,9.93,
17148,05/27/2022 23:08:29,14.54,73.60,9.90,
17149,05/27/2022 23:13:29,14.30,74.49,9.85,
17150,05/27/2022 23:18:29,14.27,74.91,9.90,
17151,05/27/2022 23:23:29,14.20,75.56,9.96,
17152,05/27/2022 23:28:29,14.22,75.21,9.91,
17153,05/27/2022 23:33:29,14.19,75.26,9.89,
17154,05/27/2022 23:38:29,14.22,74.93,9.85,
17155,05/27/2022 23:43:29,14.28,74.71,9.87,
17156,05/27/2022 23:48:29,14.35,76.00,10.19,
17157,05/27/2022 23:53:29,14.59,73.78,9.98,
17158,05/27/2022 23:58:29,14.67,73.52,10.00,
17159,05/28/2022 00:03:29,14.49,74.03,9.93,
17160,05/28/2022 00:08:29,14.34,74.52,9.88,
17161,05/28/2022 00:13:29,14.24,75.56,10.00,
17162,05/28/2022 00:18:29,14.21,75.84,10.02,
17163,05/28/2022 00:23:29,14.23,76.43,10.16,
17164,05/28/2022 00:28:29,14.17,76.05,10.02,
17165,05/28/2022 00:33:29,14.32,75.54,10.07,
17166,05/28/2022 00:38:29,14.12,76.61,10.09,
17167,05/28/2022 00:43:29,14.13,76.89,10.15,
17168,05/28/2022 00:48:29,14.18,77.04,10.23,
17169,05/28/2022 00:53:29,14.13,77.61,10.29,
17170,05/28/2022 00:58:29,14.15,77.55,10.30,
17171,05/28/2022 01:03:29,14.22,77.04,10.27,
17172,05/28/2022 01:08:29,14.29,76.62,10.26,
17173,05/28/2022 01:13:29,14.33,77.09,10.38,
17174,05/28/2022 01:18:29,14.36,76.90,10.38,
17175,05/28/2022 01:23:29,14.48,75.92,10.30,
17176,05/28/2022 01:28:29,14.56,75.21,10.24,
17177,05/28/2022 01:33:29,14.80,73.81,10.19,
17178,05/28/2022 01:38:29,15.14,72.99,10.35,
17179,05/28/2022 01:43:29,15.23,72.55,10.34,
17180,05/28/2022 01:48:29,14.93,73.66,10.28,
17181,05/28/2022 01:53:29,15.07,72.14,10.10,
17182,05/28/2022 01:58:29,15.04,71.93,10.04,
17183,05/28/2022 02:03:29,14.95,74.15,10.40,
17184,05/28/2022 02:08:29,14.66,75.40,10.37,
17185,05/28/2022 02:13:29,14.55,76.22,10.43,
17186,05/28/2022 02:18:29,14.49,75.69,10.26,
17187,05/28/2022 02:23:29,14.45,76.10,10.31,
17188,05/28/2022 02:28:29,14.48,76.01,10.31,
17189,05/28/2022 02:33:29,14.57,75.29,10.27,
17190,05/28/2022 02:38:29,14.68,74.49,10.21,
17191,05/28/2022 02:43:29,14.91,72.90,10.10,
17192,05/28/2022 02:48:29,14.96,73.07,10.19,
17193,05/28/2022 02:53:29,14.91,73.42,10.21,
17194,05/28/2022 02:58:29,14.82,73.97,10.24,
17195,05/28/2022 03:03:29,14.72,74.70,10.29,
17196,05/28/2022 03:08:29,14.64,75.53,10.38,
17197,05/28/2022 03:13:29,14.58,75.88,10.39,
17198,05/28/2022 03:18:29,14.70,75.11,10.35,
17199,05/28/2022 03:23:29,14.89,73.58,10.23,
17200,05/28/2022 03:28:29,15.11,71.62,10.04,
17201,05/28/2022 03:33:29,15.40,69.48,9.86,
17202,05/28/2022 03:38:29,15.55,68.71,9.84,
17203,05/28/2022 03:43:29,15.62,68.74,9.91,
17204,05/28/2022 03:48:29,15.45,70.27,10.08,
17205,05/28/2022 03:53:29,15.28,71.36,10.15,
17206,05/28/2022 03:58:29,15.14,72.78,10.31,
17207,05/28/2022 04:03:29,15.00,73.74,10.37,
17208,05/28/2022 04:08:29,14.95,73.67,10.30,
17209,05/28/2022 04:13:29,14.80,73.46,10.12,
17210,05/28/2022 04:18:29,14.62,73.66,9.98,
17211,05/28/2022 04:23:29,14.47,73.74,9.85,
17212,05/28/2022 04:28:29,14.32,74.81,9.92,
17213,05/28/2022 04:33:29,14.18,75.30,9.88,
17214,05/28/2022 04:38:29,13.95,75.85,9.77,
17215,05/28/2022 04:43:29,14.09,74.84,9.71,
17216,05/28/2022 04:48:29,13.97,74.29,9.49,
17217,05/28/2022 04:53:29,13.71,75.75,9.53,
17218,05/28/2022 04:58:29,13.58,76.91,9.62,
17219,05/28/2022 05:03:29,13.45,77.30,9.57,
17220,05/28/2022 05:08:29,13.32,77.60,9.50,
17221,05/28/2022 05:13:29,13.10,79.15,9.59,
17222,05/28/2022 05:18:29,12.82,79.88,9.45,
17223,05/28/2022 05:23:29,12.56,80.59,9.32,
17224,05/28/2022 05:28:29,12.37,82.24,9.44,
17225,05/28/2022 05:33:29,12.38,83.27,9.64,
17226,05/28/2022 05:38:29,12.43,81.97,9.45,
17227,05/28/2022 05:43:29,12.32,81.81,9.31,
17228,05/28/2022 05:48:29,12.22,82.91,9.42,
17229,05/28/2022 05:53:29,12.21,83.93,9.59,
17230,05/28/2022 05:58:29,12.32,83.91,9.69,
17231,05/28/2022 06:03:29,12.45,82.86,9.63,
17232,05/28/2022 06:08:29,12.61,81.06,9.46,
17233,05/28/2022 06:13:29,12.89,79.54,9.45,
17234,05/28/2022 06:18:29,13.03,78.81,9.45,
17235,05/28/2022 06:23:29,13.11,78.90,9.55,
17236,05/28/2022 06:28:29,13.24,78.79,9.65,
17237,05/28/2022 06:33:29,13.45,78.64,9.82,
17238,05/28/2022 06:38:29,13.78,78.34,10.09,
17239,05/28/2022 06:43:29,14.15,77.59,10.31,
17240,05/28/2022 06:48:29,14.47,76.56,10.41,
17241,05/28/2022 06:53:29,14.75,75.70,10.52,
17242,05/28/2022 06:58:29,14.87,75.12,10.52,
17243,05/28/2022 07:03:29,15.02,74.52,10.55,
17244,05/28/2022 07:08:29,15.24,74.28,10.71,
17245,05/28/2022 07:13:29,15.28,73.20,10.53,
17246,05/28/2022 07:18:29,15.59,72.60,10.70,
17247,05/28/2022 07:23:29,15.90,71.90,10.86,
17248,05/28/2022 07:28:29,16.25,70.02,10.79,
17249,05/28/2022 07:33:29,16.50,70.35,11.11,
17250,05/28/2022 07:38:29,16.79,67.89,10.85,
17251,05/28/2022 07:43:29,17.11,67.07,10.97,
17252,05/28/2022 07:48:29,17.41,67.13,11.27,
17253,05/28/2022 07:53:29,17.69,65.70,11.21,
17254,05/28/2022 07:58:29,18.04,65.42,11.47,
17255,05/28/2022 08:03:29,17.99,64.41,11.20,
17256,05/28/2022 08:08:29,17.94,65.71,11.45,
17257,05/28/2022 08:13:29,18.13,64.63,11.38,
17258,05/28/2022 08:18:29,18.18,63.78,11.22,
17259,05/28/2022 08:23:29,18.49,64.30,11.64,
17260,05/28/2022 08:28:29,18.69,62.97,11.52,
17261,05/28/2022 08:33:29,18.85,61.58,11.33,
17262,05/28/2022 08:38:29,18.92,60.86,11.21,
17263,05/28/2022 08:43:29,18.97,61.45,11.41,
17264,05/28/2022 08:48:29,19.32,59.89,11.36,
17265,05/28/2022 08:53:29,19.53,59.12,11.35,
17266,05/28/2022 08:58:29,19.96,56.96,11.19,
17267,05/28/2022 09:03:29,20.01,56.32,11.07,
17268,05/28/2022 09:08:29,20.35,51.59,10.07,
17269,05/28/2022 09:13:29,20.59,50.02,9.83,
17270,05/28/2022 09:18:29,20.78,49.26,9.78,
17271,05/28/2022 09:23:29,21.08,47.48,9.50,
17272,05/28/2022 09:28:29,20.90,49.70,10.02,
17273,05/28/2022 09:33:29,21.14,47.86,9.67,
17274,05/28/2022 09:38:29,21.32,48.16,9.93,
17275,05/28/2022 09:43:29,22.11,46.30,10.06,
17276,05/28/2022 09:48:29,22.23,45.31,9.85,
17277,05/28/2022 09:53:29,22.63,43.73,9.68,
17278,05/28/2022 09:58:29,23.02,43.22,9.87,
17279,05/28/2022 10:03:29,23.16,42.31,9.67,
17280,05/28/2022 10:08:29,23.71,42.69,10.30,
17281,05/28/2022 10:13:29,24.19,39.67,9.64,
17282,05/28/2022 10:18:29,24.44,38.98,9.59,
17283,05/28/2022 10:23:29,24.76,39.24,9.98,
17284,05/28/2022 10:28:29,25.18,37.42,9.64,
17285,05/28/2022 10:33:29,25.18,37.38,9.63,
17286,05/28/2022 10:38:29,25.24,37.08,9.56,
17287,05/28/2022 10:43:29,25.23,36.23,9.21,
17288,05/28/2022 10:48:29,25.65,37.22,9.98,
17289,05/28/2022 10:53:29,26.24,35.52,9.80,
17290,05/28/2022 10:58:29,26.48,34.65,9.64,
17291,05/28/2022 11:03:29,26.21,35.55,9.79,
17292,05/28/2022 11:08:29,26.45,36.16,10.25,
17293,05/28/2022 11:13:29,26.63,34.49,9.71,
17294,05/28/2022 11:18:29,26.49,35.01,9.80,
17295,05/28/2022 11:23:29,26.95,34.28,9.89,
17296,05/28/2022 11:28:29,27.28,34.53,10.29,
17297,05/28/2022 11:33:29,27.43,33.93,10.16,
17298,05/28/2022 11:38:29,27.55,34.68,10.59,
